time,high,low,open,volumefrom,volumeto,close
2021-06-06,44125.09,42455.25,43053.24,4873.4,211404492.08,43344.24
2021-06-07,44692.64,40211.04,43344.24,6267.96,271030691.64,40438.76
2021-06-08,41222.54,37449.77,40438.76,7354.12,291346648.99,40306.17
2021-06-09,45573.57,39119.85,40306.17,6940.37,292421073.76,45149.23
2021-06-10,46610.82,43274.52,45149.23,4679.64,209948450.51,44218.73
2021-06-11,45667.96,43382.83,44218.73,5012.63,223125615.02,45220.34
2021-06-12,45620.84,41973.04,45220.34,8768.09,380219813.61,42978.29
2021-06-13,47926.35,42159.8,42978.29,5615.88,243896686.12,47662.91
2021-06-14,49847.52,46943.89,47662.91,5968.04,289567136.29,49051.22
2021-06-15,50495.6,48000.83,49051.22,11394.49,557157410.92,49044.08
2021-06-16,49414.31,46622.14,49044.08,9122.44,438530252.4,46937.54
2021-06-17,48828.21,46094.36,46937.54,13653.17,648777623.05,47122.14
2021-06-18,47300.01,43540.42,47122.14,15269.29,700661114.32,44745.65
2021-06-19,45487.81,43310.1,44745.65,15771.99,702741772.9,44100.31
2021-06-20,45103.35,41448.85,44100.31,19917.12,868936169.05,44174.0
2021-06-21,44606.16,38629.61,44174.0,9259.95,385021996.57,38944.07
2021-06-22,41187.05,35601.66,38944.07,18014.22,708081354.92,40100.92
2021-06-23,42823.85,38942.78,40100.92,15406.0,640222719.92,41312.07
2021-06-24,43435.29,39676.06,41312.07,9691.27,402554167.81,42570.68
2021-06-25,43837.53,38360.02,42570.68,9142.3,374882079.88,38704.98
2021-06-26,40240.1,36974.93,38704.98,8290.56,320106022.81,39558.8
2021-06-27,42717.57,39226.82,39558.8,7137.58,290221854.99,42716.91
2021-06-28,43462.67,41673.97,42716.91,9908.21,420423177.55,42378.39
2021-06-29,45405.84,42154.5,42378.39,10274.81,451309531.92,44557.06
2021-06-30,44860.84,42120.83,44557.06,8898.08,385139363.09,43530.49
2021-07-01,43553.01,40631.95,43530.49,8348.49,348185738.37,41595.55
2021-07-02,42335.11,40579.27,41595.55,6808.51,281245588.41,41758.51
2021-07-03,43141.97,40950.54,41758.51,7438.22,314634392.93,42839.1
2021-07-04,44412.59,42231.53,42839.1,6149.0,267522152.45,43381.94
2021-07-05,43532.9,40822.66,43381.94,9726.17,408412561.42,41455.87
2021-07-06,43378.33,41413.6,41455.87,10344.97,437288415.61,42541.99
2021-07-07,43680.41,42063.07,42541.99,5005.69,215381561.44,42131.0
2021-07-08,42432.19,40187.9,42131.0,4386.12,180464646.68,41318.84
2021-07-09,42477.2,40350.59,41318.84,3418.44,141679381.5,41924.32
2021-07-10,42732.44,40979.94,41924.32,3070.5,128861585.48,41820.91
2021-07-11,43214.22,41321.68,41820.91,7615.58,320873177.29,42480.01
2021-07-12,43332.66,40546.21,42480.01,8119.51,341546585.73,41111.64
2021-07-13,41683.54,40182.18,41111.64,8079.27,331063924.97,40843.3
2021-07-14,41461.98,39425.62,40843.3,5772.57,233709603.35,41190.69
2021-07-15,41690.23,39149.66,41190.69,6310.66,253133377.58,39974.39
2021-07-16,40681.86,38953.38,39974.39,8833.83,353013363.66,39432.51
2021-07-17,40373.44,39176.57,39432.51,5147.14,204507276.78,39876.3
2021-07-18,40818.14,39125.39,39876.3,3348.82,134275556.64,39971.74
2021-07-19,40516.23,38809.97,39971.74,3887.16,153504494.53,39403.53
2021-07-20,39650.31,37264.75,39403.53,2504.18,94912525.21,37644.49
2021-07-21,41213.53,37333.82,37644.49,2054.93,80445645.69,40231.29
2021-07-22,41070.54,39724.47,40231.29,2926.23,118320932.0,40693.69
2021-07-23,42301.79,40142.57,40693.69,6655.41,271305172.19,42031.27
2021-07-24,43487.13,41838.66,42031.27,6393.58,271975440.4,42902.82
2021-07-25,44521.71,42426.38,42902.82,5028.43,217323884.51,44521.71
2021-07-26,50936.37,44202.66,44521.71,8419.93,404252690.31,46966.1
2021-07-27,49857.35,45549.13,46966.1,5140.28,243063808.49,49561.02
2021-07-28,51546.31,48628.78,49561.02,4916.57,246037078.89,50231.65
2021-07-29,50761.09,48864.25,50231.65,11497.24,571503852.31,49923.94
2021-07-30,52921.74,47542.24,49923.94,8638.53,426924514.72,52784.5
2021-07-31,52954.7,49024.81,52784.5,5985.2,310476507.24,51909.2
2021-08-01,53311.08,49043.06,51909.2,4324.45,223862790.18,49553.88
2021-08-02,50525.63,48247.25,49553.88,4385.35,216640929.38,48802.3
2021-08-03,49831.23,47067.34,48802.3,4784.13,230545325.77,47723.58
2021-08-04,50249.48,46889.54,47723.58,4329.79,210538050.2,49670.51
2021-08-05,51855.33,46527.95,49670.51,4537.82,224356243.65,51191.91
2021-08-06,54448.69,49728.58,51191.91,3921.81,200880481.66,53855.44
2021-08-07,56301.48,53329.38,53855.44,3365.38,184281267.74,55717.81
2021-08-08,57052.19,54148.42,55717.81,3503.56,195050918.48,54914.41
2021-08-09,58532.55,53670.17,54914.41,3698.07,208458226.96,57994.49
2021-08-10,58873.38,55790.27,57994.49,4382.07,250643911.45,56852.19
2021-08-11,58625.68,56609.77,56852.19,4067.81,234671447.76,57215.05
2021-08-12,57944.88,54691.86,57215.05,3556.27,200178839.71,55441.69
2021-08-13,60044.44,55207.81,55441.69,4003.26,231926402.37,59983.44
2021-08-14,60345.15,57368.57,59983.44,4119.3,242269437.39,58666.84
2021-08-15,59614.76,56163.78,58666.84,4314.57,250460588.73,59005.99
2021-08-16,60291.66,57233.13,59005.99,4683.69,275422084.57,57564.06
2021-08-17,59599.94,55911.1,57564.06,5006.91,289907782.45,56237.05
2021-08-18,58214.3,55694.28,56237.05,5579.68,317788399.45,56448.69
2021-08-19,60360.97,55578.51,56448.69,4051.04,233136648.46,59802.23
2021-08-20,63441.11,59602.3,59802.23,4437.48,272660529.35,63376.41
2021-08-21,63955.92,61702.42,63376.41,4400.53,276401689.78,62430.39
2021-08-22,63598.32,61443.57,62430.39,4128.25,258272706.62,63344.02
2021-08-23,64556.71,61884.87,63344.02,3913.88,247813483.21,62799.48
2021-08-24,63045.51,59753.72,62799.48,4585.66,282600341.57,59907.8
2021-08-25,62154.29,59145.65,59907.8,4552.09,276760141.74,61828.35
2021-08-26,62300.24,58202.98,61828.35,5135.4,307270260.05,59654.92
2021-08-27,62157.69,58601.33,59654.92,4860.57,293705957.89,61680.14
2021-08-28,62365.52,60839.44,61680.14,4787.79,295257915.5,61726.13
2021-08-29,62757.53,60091.54,61726.13,4023.86,246740600.42,61674.98
2021-08-30,61823.99,58834.73,61674.98,4903.92,297072686.4,59009.12
2021-08-31,61023.39,58693.59,59009.12,2627.09,156491697.06,60141.61
